,org:group,concept:instance,org:resource,concept:name,time:timestamp,lifecycle:transition,case:startdate,case:responsible,case:enddate_planned,case:department,case:group,case:concept:name,case:deadline,case:channel,case:enddate
7068,Group 1,task-34238,Resource01,T10 Determine necessity to stop indication,2011-07-28 15:40:35.478000+02:00,complete,2011-07-22 01:06:40.020000+02:00,Resource11,2011-09-16 01:06:40.020000+02:00,General,Group 8,case-8775,2011-09-16 01:06:40+02:00,Internet,2011-08-09 09:26:18.340000+02:00
7069,EMPTY,task-33299,Resource04,Confirmation of receipt,2011-07-27 15:11:18.319000+02:00,complete,2011-07-22 01:06:40.020000+02:00,Resource04,2011-10-26 01:06:40.020000+02:00,General,Group 5,case-8776,2011-10-26 01:06:40+02:00,Internet,2011-10-05 10:27:54.449000+02:00
7070,Group 4,task-33832,Resource04,T02 Check confirmation of receipt,2011-07-27 15:11:37.483000+02:00,complete,2011-07-22 01:06:40.020000+02:00,Resource04,2011-10-26 01:06:40.020000+02:00,General,Group 5,case-8776,2011-10-26 01:06:40+02:00,Internet,2011-10-05 10:27:54.449000+02:00
7071,Group 3,task-33834,Resource04,T04 Determine confirmation of receipt,2011-07-27 15:17:08.369000+02:00,complete,2011-07-22 01:06:40.020000+02:00,Resource04,2011-10-26 01:06:40.020000+02:00,General,Group 5,case-8776,2011-10-26 01:06:40+02:00,Internet,2011-10-05 10:27:54.449000+02:00
7072,Group 2,task-33835,Resource04,T05 Print and send confirmation of receipt,2011-07-27 15:17:28.204000+02:00,complete,2011-07-22 01:06:40.020000+02:00,Resource04,2011-10-26 01:06:40.020000+02:00,General,Group 5,case-8776,2011-10-26 01:06:40+02:00,Internet,2011-10-05 10:27:54.449000+02:00
7073,Group 1,task-33833,Resource04,T06 Determine necessity of stop advice,2011-08-02 11:54:51.998000+02:00,complete,2011-07-22 01:06:40.020000+02:00,Resource04,2011-10-26 01:06:40.020000+02:00,General,Group 5,case-8776,2011-10-26 01:06:40+02:00,Internet,2011-10-05 10:27:54.449000+02:00
7074,Group 1,task-34898,Resource04,T10 Determine necessity to stop indication,2011-08-02 11:55:18.533000+02:00,complete,2011-07-22 01:06:40.020000+02:00,Resource04,2011-10-26 01:06:40.020000+02:00,General,Group 5,case-8776,2011-10-26 01:06:40+02:00,Internet,2011-10-05 10:27:54.449000+02:00
7075,EMPTY,task-33300,Resource01,Confirmation of receipt,2011-07-29 13:56:08.528000+02:00,complete,2011-07-22 01:06:40.020000+02:00,Resource11,2011-09-16 01:06:40.020000+02:00,General,Group 8,case-8777,2011-09-16 01:06:40+02:00,Internet,2011-08-09 11:34:14.669000+02:00
7076,Group 4,task-34452,Resource01,T02 Check confirmation of receipt,2011-07-29 13:56:31.243000+02:00,complete,2011-07-22 01:06:40.020000+02:00,Resource11,2011-09-16 01:06:40.020000+02:00,General,Group 8,case-8777,2011-09-16 01:06:40+02:00,Internet,2011-08-09 11:34:14.669000+02:00
7077,Group 1,task-34453,Resource01,T06 Determine necessity of stop advice,2011-07-29 13:56:48.714000+02:00,complete,2011-07-22 01:06:40.020000+02:00,Resource11,2011-09-16 01:06:40.020000+02:00,General,Group 8,case-8777,2011-09-16 01:06:40+02:00,Internet,2011-08-09 11:34:14.669000+02:00
7078,Group 3,task-34454,Resource01,T04 Determine confirmation of receipt,2011-07-29 13:57:20.196000+02:00,complete,2011-07-22 01:06:40.020000+02:00,Resource11,2011-09-16 01:06:40.020000+02:00,General,Group 8,case-8777,2011-09-16 01:06:40+02:00,Internet,2011-08-09 11:34:14.669000+02:00
7079,Group 2,task-34456,Resource01,T05 Print and send confirmation of receipt,2011-07-29 13:57:42.363000+02:00,complete,2011-07-22 01:06:40.020000+02:00,Resource11,2011-09-16 01:06:40.020000+02:00,General,Group 8,case-8777,2011-09-16 01:06:40+02:00,Internet,2011-08-09 11:34:14.669000+02:00
7080,Group 1,task-34455,Resource01,T10 Determine necessity to stop indication,2011-07-29 13:58:00.612000+02:00,complete,2011-07-22 01:06:40.020000+02:00,Resource11,2011-09-16 01:06:40.020000+02:00,General,Group 8,case-8777,2011-09-16 01:06:40+02:00,Internet,2011-08-09 11:34:14.669000+02:00
7081,EMPTY,task-33301,Resource04,Confirmation of receipt,2011-07-27 15:10:45.070000+02:00,complete,2011-07-22 01:06:40.020000+02:00,Resource04,2011-10-26 01:06:40.020000+02:00,General,Group 5,case-8778,2011-10-26 01:06:40+02:00,Internet,2011-10-05 12:40:23.654000+02:00
7082,Group 4,task-33830,Resource04,T02 Check confirmation of receipt,2011-07-27 15:18:06.322000+02:00,complete,2011-07-22 01:06:40.020000+02:00,Resource04,2011-10-26 01:06:40.020000+02:00,General,Group 5,case-8778,2011-10-26 01:06:40+02:00,Internet,2011-10-05 12:40:23.654000+02:00
7083,Group 3,task-33836,Resource04,T04 Determine confirmation of receipt,2011-07-27 15:18:35.385000+02:00,complete,2011-07-22 01:06:40.020000+02:00,Resource04,2011-10-26 01:06:40.020000+02:00,General,Group 5,case-8778,2011-10-26 01:06:40+02:00,Internet,2011-10-05 12:40:23.654000+02:00
7084,Group 2,task-33837,Resource04,T05 Print and send confirmation of receipt,2011-07-27 15:18:52.960000+02:00,complete,2011-07-22 01:06:40.020000+02:00,Resource04,2011-10-26 01:06:40.020000+02:00,General,Group 5,case-8778,2011-10-26 01:06:40+02:00,Internet,2011-10-05 12:40:23.654000+02:00
7085,Group 1,task-33831,Resource04,T06 Determine necessity of stop advice,2011-08-02 12:41:36.677000+02:00,complete,2011-07-22 01:06:40.020000+02:00,Resource04,2011-10-26 01:06:40.020000+02:00,General,Group 5,case-8778,2011-10-26 01:06:40+02:00,Internet,2011-10-05 12:40:23.654000+02:00
7086,Group 1,task-34913,Resource04,T10 Determine necessity to stop indication,2011-08-02 12:42:03.331000+02:00,complete,2011-07-22 01:06:40.020000+02:00,Resource04,2011-10-26 01:06:40.020000+02:00,General,Group 5,case-8778,2011-10-26 01:06:40+02:00,Internet,2011-10-05 12:40:23.654000+02:00
7087,EMPTY,task-33302,Resource01,Confirmation of receipt,2011-07-29 14:12:05.171000+02:00,complete,2011-07-22 01:06:40.020000+02:00,Resource11,2011-09-16 01:06:40.020000+02:00,General,Group 8,case-8779,2011-09-16 01:06:40+02:00,Internet,2011-08-09 09:05:57.247000+02:00
7088,Group 4,task-34470,Resource01,T02 Check confirmation of receipt,2011-07-29 14:12:31.341000+02:00,complete,2011-07-22 01:06:40.020000+02:00,Resource11,2011-09-16 01:06:40.020000+02:00,General,Group 8,case-8779,2011-09-16 01:06:40+02:00,Internet,2011-08-09 09:05:57.247000+02:00
7089,Group 3,task-34472,Resource01,T04 Determine confirmation of receipt,2011-07-29 14:13:14.316000+02:00,complete,2011-07-22 01:06:40.020000+02:00,Resource11,2011-09-16 01:06:40.020000+02:00,General,Group 8,case-8779,2011-09-16 01:06:40+02:00,Internet,2011-08-09 09:05:57.247000+02:00
7090,Group 2,task-34474,Resource01,T05 Print and send confirmation of receipt,2011-07-29 14:14:54.928000+02:00,complete,2011-07-22 01:06:40.020000+02:00,Resource11,2011-09-16 01:06:40.020000+02:00,General,Group 8,case-8779,2011-09-16 01:06:40+02:00,Internet,2011-08-09 09:05:57.247000+02:00
7091,Group 1,task-34471,Resource01,T06 Determine necessity of stop advice,2011-07-29 14:15:13.926000+02:00,complete,2011-07-22 01:06:40.020000+02:00,Resource11,2011-09-16 01:06:40.020000+02:00,General,Group 8,case-8779,2011-09-16 01:06:40+02:00,Internet,2011-08-09 09:05:57.247000+02:00
7092,Group 1,task-34475,Resource01,T10 Determine necessity to stop indication,2011-07-29 14:15:45.650000+02:00,complete,2011-07-22 01:06:40.020000+02:00,Resource11,2011-09-16 01:06:40.020000+02:00,General,Group 8,case-8779,2011-09-16 01:06:40+02:00,Internet,2011-08-09 09:05:57.247000+02:00
7093,EMPTY,task-33303,Resource12,Confirmation of receipt,2011-09-12 12:24:48.211000+02:00,complete,2011-07-22 01:06:40.020000+02:00,Resource12,2011-09-16 01:06:40.020000+02:00,General,Group 5,case-8780,2011-09-16 01:06:40+02:00,Internet,2011-11-14 16:02:47.247000+01:00
7094,Group 4,task-38677,Resource12,T02 Check confirmation of receipt,2011-09-12 12:25:30.077000+02:00,complete,2011-07-22 01:06:40.020000+02:00,Resource12,2011-09-16 01:06:40.020000+02:00,General,Group 5,case-8780,2011-09-16 01:06:40+02:00,Internet,2011-11-14 16:02:47.247000+01:00
7095,Group 3,task-38679,Resource12,T04 Determine confirmation of receipt,2011-09-12 12:25:55.668000+02:00,complete,2011-07-22 01:06:40.020000+02:00,Resource12,2011-09-16 01:06:40.020000+02:00,General,Group 5,case-8780,2011-09-16 01:06:40+02:00,Internet,2011-11-14 16:02:47.247000+01:00
7096,Group 2,task-38680,Resource12,T05 Print and send confirmation of receipt,2011-09-12 12:26:31.382000+02:00,complete,2011-07-22 01:06:40.020000+02:00,Resource12,2011-09-16 01:06:40.020000+02:00,General,Group 5,case-8780,2011-09-16 01:06:40+02:00,Internet,2011-11-14 16:02:47.247000+01:00
7097,Group 1,task-38678,Resource12,T06 Determine necessity of stop advice,2011-09-12 12:27:03.627000+02:00,complete,2011-07-22 01:06:40.020000+02:00,Resource12,2011-09-16 01:06:40.020000+02:00,General,Group 5,case-8780,2011-09-16 01:06:40+02:00,Internet,2011-11-14 16:02:47.247000+01:00
7098,Group 1,task-38681,Resource12,T10 Determine necessity to stop indication,2011-09-12 12:27:44.271000+02:00,complete,2011-07-22 01:06:40.020000+02:00,Resource12,2011-09-16 01:06:40.020000+02:00,General,Group 5,case-8780,2011-09-16 01:06:40+02:00,Internet,2011-11-14 16:02:47.247000+01:00
7099,EMPTY,task-33307,Resource05,Confirmation of receipt,2011-08-09 08:31:58.154000+02:00,complete,2011-07-22 01:06:40.020000+02:00,Resource05,2011-09-16 01:06:40.020000+02:00,General,Group 5,case-8782,2011-09-16 01:06:40+02:00,Internet,2011-09-26 12:37:11.822000+02:00
7100,Group 4,task-35809,Resource05,T02 Check confirmation of receipt,2011-08-09 08:32:39.262000+02:00,complete,2011-07-22 01:06:40.020000+02:00,Resource05,2011-09-16 01:06:40.020000+02:00,General,Group 5,case-8782,2011-09-16 01:06:40+02:00,Internet,2011-09-26 12:37:11.822000+02:00
7101,Group 3,task-35811,Resource05,T04 Determine confirmation of receipt,2011-08-09 08:32:59.076000+02:00,complete,2011-07-22 01:06:40.020000+02:00,Resource05,2011-09-16 01:06:40.020000+02:00,General,Group 5,case-8782,2011-09-16 01:06:40+02:00,Internet,2011-09-26 12:37:11.822000+02:00
7102,Group 2,task-35812,Resource05,T05 Print and send confirmation of receipt,2011-08-09 08:33:24.853000+02:00,complete,2011-07-22 01:06:40.020000+02:00,Resource05,2011-09-16 01:06:40.020000+02:00,General,Group 5,case-8782,2011-09-16 01:06:40+02:00,Internet,2011-09-26 12:37:11.822000+02:00
7103,Group 1,task-35810,Resource05,T06 Determine necessity of stop advice,2011-08-09 08:33:59.702000+02:00,complete,2011-07-22 01:06:40.020000+02:00,Resource05,2011-09-16 01:06:40.020000+02:00,General,Group 5,case-8782,2011-09-16 01:06:40+02:00,Internet,2011-09-26 12:37:11.822000+02:00
7104,Group 1,task-35813,Resource05,T10 Determine necessity to stop indication,2011-08-09 08:34:29.696000+02:00,complete,2011-07-22 01:06:40.020000+02:00,Resource05,2011-09-16 01:06:40.020000+02:00,General,Group 5,case-8782,2011-09-16 01:06:40+02:00,Internet,2011-09-26 12:37:11.822000+02:00
7105,Group 1,task-33310,admin2,Confirmation of receipt,2011-07-25 14:19:15.791000+02:00,complete,2011-07-18 01:06:40.020000+02:00,admin3,2011-09-12 01:06:40.020000+02:00,Customer contact,,case-8783,2011-09-12 01:06:40+02:00,Internet,2011-07-25 14:19:14.858000+02:00
7106,EMPTY,task-33311,Resource01,Confirmation of receipt,2011-07-28 10:52:38.558000+02:00,complete,2011-07-21 01:06:40.020000+02:00,Resource11,2011-09-15 01:06:40.020000+02:00,General,Group 8,case-8784,2011-09-15 01:06:40+02:00,Internet,2011-08-30 11:49:28.929000+02:00
7107,Group 4,task-33970,Resource01,T02 Check confirmation of receipt,2011-07-28 10:53:26.191000+02:00,complete,2011-07-21 01:06:40.020000+02:00,Resource11,2011-09-15 01:06:40.020000+02:00,General,Group 8,case-8784,2011-09-15 01:06:40+02:00,Internet,2011-08-30 11:49:28.929000+02:00
7108,Group 3,task-33972,Resource01,T04 Determine confirmation of receipt,2011-07-28 10:54:41.798000+02:00,complete,2011-07-21 01:06:40.020000+02:00,Resource11,2011-09-15 01:06:40.020000+02:00,General,Group 8,case-8784,2011-09-15 01:06:40+02:00,Internet,2011-08-30 11:49:28.929000+02:00
7109,Group 2,task-33973,Resource01,T05 Print and send confirmation of receipt,2011-07-28 11:10:43.241000+02:00,complete,2011-07-21 01:06:40.020000+02:00,Resource11,2011-09-15 01:06:40.020000+02:00,General,Group 8,case-8784,2011-09-15 01:06:40+02:00,Internet,2011-08-30 11:49:28.929000+02:00
7110,Group 1,task-33971,Resource01,T06 Determine necessity of stop advice,2011-07-28 11:11:05.041000+02:00,complete,2011-07-21 01:06:40.020000+02:00,Resource11,2011-09-15 01:06:40.020000+02:00,General,Group 8,case-8784,2011-09-15 01:06:40+02:00,Internet,2011-08-30 11:49:28.929000+02:00
7111,Group 1,task-33981,Resource01,T10 Determine necessity to stop indication,2011-07-28 11:11:32.143000+02:00,complete,2011-07-21 01:06:40.020000+02:00,Resource11,2011-09-15 01:06:40.020000+02:00,General,Group 8,case-8784,2011-09-15 01:06:40+02:00,Internet,2011-08-30 11:49:28.929000+02:00
7112,EMPTY,task-33312,Resource01,Confirmation of receipt,2011-07-28 14:55:35.612000+02:00,complete,2011-07-21 01:06:40.020000+02:00,Resource11,2011-09-15 01:06:40.020000+02:00,General,Group 8,case-8785,2011-09-15 01:06:40+02:00,Internet,2011-08-09 10:29:59.542000+02:00
7113,Group 4,task-34154,Resource01,T02 Check confirmation of receipt,2011-07-28 14:56:03.975000+02:00,complete,2011-07-21 01:06:40.020000+02:00,Resource11,2011-09-15 01:06:40.020000+02:00,General,Group 8,case-8785,2011-09-15 01:06:40+02:00,Internet,2011-08-09 10:29:59.542000+02:00
7114,Group 3,task-34156,Resource01,T04 Determine confirmation of receipt,2011-07-28 14:56:26.634000+02:00,complete,2011-07-21 01:06:40.020000+02:00,Resource11,2011-09-15 01:06:40.020000+02:00,General,Group 8,case-8785,2011-09-15 01:06:40+02:00,Internet,2011-08-09 10:29:59.542000+02:00
7115,Group 2,task-34157,Resource01,T05 Print and send confirmation of receipt,2011-07-28 14:56:45.976000+02:00,complete,2011-07-21 01:06:40.020000+02:00,Resource11,2011-09-15 01:06:40.020000+02:00,General,Group 8,case-8785,2011-09-15 01:06:40+02:00,Internet,2011-08-09 10:29:59.542000+02:00
7116,Group 1,task-34155,Resource01,T06 Determine necessity of stop advice,2011-07-28 14:57:06.221000+02:00,complete,2011-07-21 01:06:40.020000+02:00,Resource11,2011-09-15 01:06:40.020000+02:00,General,Group 8,case-8785,2011-09-15 01:06:40+02:00,Internet,2011-08-09 10:29:59.542000+02:00
7117,Group 1,task-34158,Resource01,T10 Determine necessity to stop indication,2011-07-28 14:59:05.613000+02:00,complete,2011-07-21 01:06:40.020000+02:00,Resource11,2011-09-15 01:06:40.020000+02:00,General,Group 8,case-8785,2011-09-15 01:06:40+02:00,Internet,2011-08-09 10:29:59.542000+02:00
7118,EMPTY,task-33313,Resource01,Confirmation of receipt,2011-07-28 15:23:25.436000+02:00,complete,2011-07-21 01:06:40.020000+02:00,Resource11,2011-09-15 01:06:40.020000+02:00,General,Group 8,case-8786,2011-09-15 01:06:40+02:00,Internet,2011-08-09 11:58:54.199000+02:00
7119,Group 4,task-34203,Resource01,T02 Check confirmation of receipt,2011-07-28 15:24:13.105000+02:00,complete,2011-07-21 01:06:40.020000+02:00,Resource11,2011-09-15 01:06:40.020000+02:00,General,Group 8,case-8786,2011-09-15 01:06:40+02:00,Internet,2011-08-09 11:58:54.199000+02:00
7120,Group 3,task-34206,Resource01,T04 Determine confirmation of receipt,2011-07-28 15:24:32.742000+02:00,complete,2011-07-21 01:06:40.020000+02:00,Resource11,2011-09-15 01:06:40.020000+02:00,General,Group 8,case-8786,2011-09-15 01:06:40+02:00,Internet,2011-08-09 11:58:54.199000+02:00
7121,Group 2,task-34207,Resource01,T05 Print and send confirmation of receipt,2011-07-28 15:24:53.477000+02:00,complete,2011-07-21 01:06:40.020000+02:00,Resource11,2011-09-15 01:06:40.020000+02:00,General,Group 8,case-8786,2011-09-15 01:06:40+02:00,Internet,2011-08-09 11:58:54.199000+02:00
7122,Group 1,task-34204,Resource01,T06 Determine necessity of stop advice,2011-07-28 15:25:21.609000+02:00,complete,2011-07-21 01:06:40.020000+02:00,Resource11,2011-09-15 01:06:40.020000+02:00,General,Group 8,case-8786,2011-09-15 01:06:40+02:00,Internet,2011-08-09 11:58:54.199000+02:00
7123,Group 1,task-34211,Resource01,T10 Determine necessity to stop indication,2011-07-28 15:25:51.662000+02:00,complete,2011-07-21 01:06:40.020000+02:00,Resource11,2011-09-15 01:06:40.020000+02:00,General,Group 8,case-8786,2011-09-15 01:06:40+02:00,Internet,2011-08-09 11:58:54.199000+02:00
7124,EMPTY,task-33459,Resource06,Confirmation of receipt,2011-07-29 12:26:00.756000+02:00,complete,2011-07-25 01:06:40.020000+02:00,Resource06,2011-10-31 01:06:40.010000+01:00,General,Group 5,case-8796,2011-10-31 01:06:40+01:00,Internet,2011-10-27 11:41:12.036000+02:00
7125,Group 1,task-34438,Resource06,T06 Determine necessity of stop advice,2011-07-29 12:26:19.746000+02:00,complete,2011-07-25 01:06:40.020000+02:00,Resource06,2011-10-31 01:06:40.010000+01:00,General,Group 5,case-8796,2011-10-31 01:06:40+01:00,Internet,2011-10-27 11:41:12.036000+02:00
7126,Group 4,task-34437,Resource06,T02 Check confirmation of receipt,2011-07-29 12:26:37.903000+02:00,complete,2011-07-25 01:06:40.020000+02:00,Resource06,2011-10-31 01:06:40.010000+01:00,General,Group 5,case-8796,2011-10-31 01:06:40+01:00,Internet,2011-10-27 11:41:12.036000+02:00
7127,Group 3,task-34440,Resource06,T04 Determine confirmation of receipt,2011-07-29 12:26:58.268000+02:00,complete,2011-07-25 01:06:40.020000+02:00,Resource06,2011-10-31 01:06:40.010000+01:00,General,Group 5,case-8796,2011-10-31 01:06:40+01:00,Internet,2011-10-27 11:41:12.036000+02:00
7128,Group 2,task-34441,Resource06,T05 Print and send confirmation of receipt,2011-07-29 12:27:17.511000+02:00,complete,2011-07-25 01:06:40.020000+02:00,Resource06,2011-10-31 01:06:40.010000+01:00,General,Group 5,case-8796,2011-10-31 01:06:40+01:00,Internet,2011-10-27 11:41:12.036000+02:00
7129,Group 1,task-34439,Resource06,T10 Determine necessity to stop indication,2011-07-29 12:27:37.459000+02:00,complete,2011-07-25 01:06:40.020000+02:00,Resource06,2011-10-31 01:06:40.010000+01:00,General,Group 5,case-8796,2011-10-31 01:06:40+01:00,Internet,2011-10-27 11:41:12.036000+02:00
7130,EMPTY,task-33483,Resource01,Confirmation of receipt,2011-08-11 10:37:19.681000+02:00,complete,2011-07-25 01:06:40.020000+02:00,Resource01,2011-09-19 01:06:40.020000+02:00,General,Group 8,case-8798,2011-09-19 01:06:40+02:00,Internet,2011-08-19 14:11:48.617000+02:00
7131,Group 4,task-36266,Resource01,T02 Check confirmation of receipt,2011-08-11 10:38:04.212000+02:00,complete,2011-07-25 01:06:40.020000+02:00,Resource01,2011-09-19 01:06:40.020000+02:00,General,Group 8,case-8798,2011-09-19 01:06:40+02:00,Internet,2011-08-19 14:11:48.617000+02:00
7132,EMPTY,task-36268,Resource19,T04 Determine confirmation of receipt,2011-08-19 14:03:48.678000+02:00,complete,2011-07-25 01:06:40.020000+02:00,Resource01,2011-09-19 01:06:40.020000+02:00,General,Group 8,case-8798,2011-09-19 01:06:40+02:00,Internet,2011-08-19 14:11:48.617000+02:00
7133,Group 2,task-36853,Resource01,T05 Print and send confirmation of receipt,2011-08-19 14:11:12.381000+02:00,complete,2011-07-25 01:06:40.020000+02:00,Resource01,2011-09-19 01:06:40.020000+02:00,General,Group 8,case-8798,2011-09-19 01:06:40+02:00,Internet,2011-08-19 14:11:48.617000+02:00
7134,Group 1,task-36267,admin2,T06 Determine necessity of stop advice,2011-08-19 14:11:49.508000+02:00,complete,2011-07-25 01:06:40.020000+02:00,Resource01,2011-09-19 01:06:40.020000+02:00,General,Group 8,case-8798,2011-09-19 01:06:40+02:00,Internet,2011-08-19 14:11:48.617000+02:00
7135,EMPTY,task-33506,Resource01,Confirmation of receipt,2011-08-04 09:37:15.024000+02:00,complete,2011-07-04 01:06:40.020000+02:00,Resource11,2011-08-30 01:06:40.020000+02:00,General,Group 8,case-8802,2011-08-30 01:06:40+02:00,Internet,2011-08-08 08:47:37.770000+02:00
